date,Observed,Predicted_TVGM
2005-04-13,2.48,2.653501266088241
2005-04-14,2.36,2.2050664401701567
2005-04-15,1.94,2.1359412177138224
2005-04-16,1.55,1.789674278805656
2005-04-17,1.3,1.3672249183925096
2005-04-18,1.12,1.0949872479245786
2005-04-19,1.18,0.9541548883062816
2005-04-20,1.36,1.049237645533614
2005-04-21,1.48,1.15745489859445
2005-04-22,1.38,1.2780648719201122
2005-04-23,1.23,1.1463087941451495
2005-04-24,1.14,1.120827020749931
2005-04-25,1.12,1.001038573200662
2005-04-26,1.11,1.0364474836681934
2005-04-27,1.04,1.0408536249844635
2005-04-28,0.99,0.9900456057247475
2005-04-29,0.95,0.7768863291534648
2005-04-30,0.92,0.7629412189014979
2005-05-01,0.89,0.6785932157627459
2005-05-02,0.88,0.6652715320193499
2005-05-03,0.86,0.6209409629543248
2005-05-04,0.85,0.6183033202491484
2005-05-05,0.85,0.6882784433209787
2005-05-06,0.85,0.6889110864629641
2005-05-07,0.85,0.6415105480394623
2005-05-08,0.86,0.6506362746717986
2005-05-09,0.86,0.6711943846848214
2005-05-10,0.88,0.6442012158950656
2005-05-11,0.93,0.6511196464334995
2005-05-12,0.93,0.747344045410164
2005-05-13,0.95,0.6952398315984865
2005-05-14,0.95,0.7932763784497268
2005-05-15,0.95,0.792105159152263
2005-05-16,0.95,0.7241393051839449
2005-05-17,0.95,0.6956412360269943
2005-05-18,0.95,0.6801622028030563
2005-05-19,0.93,0.7800292109571301
2005-05-20,0.88,0.7241432339718258
2005-05-21,0.82,0.6537386530036893
2005-05-22,0.75,0.5850056399242529
2005-05-23,0.7,0.5906076471265079
2005-05-24,0.73,0.601856544648175
2005-05-25,0.74,0.5970620989163787
2005-05-26,0.73,0.5833370020726159
2005-05-27,0.73,0.5017956404198914
2005-05-28,0.74,0.6530228672726692
2005-05-29,0.75,0.6845928185960382
2005-05-30,0.75,0.7077963028858646
2005-05-31,0.76,0.6841410684253415
2005-06-01,0.72,0.7157572692450087
2005-06-02,0.71,0.5457133505386085
2005-06-03,0.71,0.6140794648676473
2005-06-04,0.71,0.6558267707341696
2005-06-05,0.71,1.0330860829439124
2005-06-06,0.71,0.6370080015871391
2005-06-07,0.71,0.6519637952321846
2005-06-08,0.64,0.6235563147163254
2005-06-09,0.51,0.5487716562048797
2005-06-10,0.36,0.45975656993485736
2005-06-11,0.26,0.2114071239616727
2005-06-12,0.22,0.15804613067886594
2005-06-13,0.19,0.0
2005-06-14,0.22,0.0020241169276847826
2005-06-15,0.25,0.12869578169909318
2005-06-16,0.22,0.16845144213060037
2005-06-17,0.22,0.04888280909079523
2005-06-18,0.22,0.14318526452914065
2005-06-19,0.22,0.13459137171059293
2005-06-20,0.22,0.13555856419961415
2005-06-21,0.22,0.07809919524974435
2005-06-22,0.2,0.024007440768152588
2005-06-23,0.17,0.005685849351437677
2005-06-24,0.11,0.02129466055746554
2005-06-25,0.067,0.0
2005-06-26,0.04,0.0
2005-06-27,0.04,0.0
2005-06-28,0.042,0.0
2005-06-29,0.12,0.3045536671195932
2005-06-30,0.15,0.1009258853284466
2005-07-01,0.089,0.06062971237369785
2005-07-02,0.081,0.0
2005-07-03,0.081,0.06753034354243725
2005-07-04,0.081,0.05998937256731218
2005-07-05,0.063,0.03960297543270219
2005-07-06,0.004,0.0
2005-07-07,0.0,0.0
2005-07-08,0.0,0.0
2005-07-09,0.0,0.0
2005-07-10,0.0,0.0
2005-07-11,0.0,0.0
2005-07-12,0.0,0.0
2005-07-13,0.0,0.0
2005-07-14,0.0,0.0
2005-07-15,0.0,0.12961878560634776
2005-07-16,0.0,0.0
2005-07-17,0.0,0.05592986911542108
2005-07-18,0.0,0.0
2005-07-19,0.0,0.021827635146539626
2005-07-20,0.0,0.0
2005-07-21,0.0,0.31682315685233164
2005-07-22,0.0,0.12492466122195489
2005-07-23,0.0,0.12391436838293812
2005-07-24,0.0,0.0
2005-07-25,0.0,0.09161109800024969
2005-07-26,0.0,0.3105863679795462
2005-07-27,0.0,0.02264884621161134
2005-07-28,0.0,0.0
2005-07-29,0.0,0.0
2005-07-30,0.0,0.05109721846113513
2005-07-31,0.0,0.08123351307897264
2005-08-01,0.0,0.08442589075682938
2005-08-02,0.0,0.1322986796159772
2005-08-03,0.0,0.0
2005-08-04,0.0,0.06291012757976311
2005-08-05,0.0,0.0443891645525708
2005-08-06,0.0,0.0
2005-08-07,0.0,0.0
2005-08-08,0.0,0.0
2005-08-09,0.0,0.0
2005-08-10,0.0,0.0
2005-08-11,0.0,0.0
2005-08-12,0.0,0.0
2005-08-13,0.0,0.028709091747997517
2005-08-14,0.0,0.006078220156522263
2005-08-15,0.0,0.3153776837152835
2005-08-16,0.0,0.26738175342269044
2005-08-17,0.0,0.05644852051052385
2005-08-18,0.0,0.15104481227167332
2005-08-19,0.0,0.11948239608240996
2005-08-20,0.0,0.12282545767735875
2005-08-21,0.0,0.01851722210747564
2005-08-22,0.0,0.0872057573566778
2005-08-23,0.0,0.03458248583419943
2005-08-24,0.0,0.017335953251522263
2005-08-25,0.0,0.003327868030858494
2005-08-26,0.0,0.0
2005-08-27,0.0,0.023708748534548463
2005-08-28,0.0,0.028807278779049095
2005-08-29,0.0,0.045933087418900564
2005-08-30,0.0,0.029390813812532446
2005-08-31,0.0,0.0
2005-09-01,0.0,0.0
2005-09-02,0.0,0.04490749018917917
2005-09-03,0.0,0.0
2005-09-04,0.0,0.02069131009074021
2005-09-05,0.0,0.0
2005-09-06,0.0,0.0
2005-09-07,0.0,0.0
2005-09-08,0.0,0.0
2005-09-09,0.0,0.0
2005-09-10,0.0,0.0
2005-09-11,0.0,0.0
2005-09-12,0.0,0.05501761024438789
2005-09-13,0.0,0.0
2005-09-14,0.0,0.07512018864024395
2005-09-15,0.0,0.01753989807411238
2005-09-16,0.0,0.06446440382341478
2005-09-17,0.0,0.018122713391782896
2005-09-18,0.0,0.00925182786469686
2005-09-19,0.0,0.0
2005-09-20,0.0,0.0
2005-09-21,0.0,0.0
2005-09-22,0.0,0.0
2005-09-23,0.0,0.0
2005-09-24,0.0,0.0
2005-09-25,0.0,0.0
2005-09-26,0.0,0.0
2005-09-27,0.0,0.0
2005-09-28,0.0,0.0
2005-09-29,0.0,0.10729619003610646
2005-09-30,0.0,0.0
2005-10-01,0.0,0.1227597060939804
2005-10-02,0.0,0.0
2005-10-03,0.0,0.08033632551235848
2005-10-04,0.0,0.04100491800608691
2005-10-05,0.0,0.0
2005-10-06,0.0,0.0
2005-10-07,0.0,0.0
2005-10-08,0.0,0.0
2005-10-09,0.0,0.0
2005-10-10,0.0,0.0
2005-10-11,0.0,0.0
2005-10-12,0.0,0.0
2005-10-13,0.0,0.0
2005-10-14,0.0,0.0
2005-10-15,0.0,0.0
2005-10-16,0.0,0.0
2005-10-17,0.0,0.020620492769483467
2005-10-18,0.0,0.012579890729002119
2005-10-19,0.0,0.0152795790733819
2005-10-20,0.0,0.10159140898510255
2005-10-21,0.0,0.014857013409203756
2005-10-22,0.0,0.03305865731136032
2005-10-23,0.0,0.0
2005-10-24,0.0,0.011185165131617991
2005-10-25,0.0,0.0
2005-10-26,0.0,0.0
2005-10-27,0.0,0.0
2005-10-28,0.0,0.0
2005-10-29,0.0,0.0
2005-10-30,0.0,0.0
2005-10-31,0.0,0.0004152735716784761
2005-11-01,0.0,0.0
2005-11-02,0.0,0.0
2005-11-03,0.0,0.0
2005-11-04,0.0,0.0
2005-11-05,0.0,0.0
2005-11-06,0.0,0.0
2005-11-07,0.0,0.0
2005-11-08,0.0,0.0
2005-11-09,0.0,0.0
2005-11-10,0.0,0.0
2005-11-11,0.0,0.0
2005-11-12,0.0,0.0
2005-11-13,0.0,0.0
2005-11-14,0.0,0.0
2005-11-15,0.0,0.0
2005-11-16,0.0,0.0
2005-11-17,0.0,0.0
2005-11-18,0.0,0.0
2005-11-19,0.0,0.0
2005-11-20,0.0,0.0
2005-11-21,0.0,0.0
2005-11-22,0.0,0.0
2005-11-23,0.0,0.0
2005-11-24,0.0,0.0
2005-11-25,0.0,0.0
2005-11-26,0.0,0.0
2005-11-27,0.0,0.0
2005-11-28,0.0,0.0
2005-11-29,0.0,0.0
2005-11-30,0.0,0.005785735235470046
2005-12-01,0.0,0.0
2005-12-02,0.0,0.0
2005-12-03,0.0,0.0
2005-12-04,0.0,0.0
2005-12-05,0.0,0.0
2005-12-06,0.0,0.0
2005-12-07,0.0,0.0
2005-12-08,0.0,0.0
2005-12-09,0.0,0.0
2005-12-10,0.0,0.0
2005-12-11,0.0,0.0
2005-12-12,0.0,0.0
2005-12-13,0.0,0.0
2005-12-14,0.0,0.0
2005-12-15,0.0,0.0
2005-12-16,0.0,0.0
2005-12-17,0.0,0.0
2005-12-18,0.0,0.0
2005-12-19,0.0,0.0
2005-12-20,0.0,0.0
2005-12-21,0.0,0.0
2005-12-22,0.0,0.0
2005-12-23,0.0,0.0
2005-12-24,0.0,0.0
2005-12-25,0.0,0.0
2005-12-26,0.0,0.0
2005-12-27,0.0,0.0
2005-12-28,0.0,0.0
2005-12-29,0.0,0.0
2005-12-30,0.0,0.0
2005-12-31,0.0,0.0
2006-01-01,0.0,0.0
2006-01-02,0.0,0.0
2006-01-03,0.0,0.0
2006-01-04,0.0,0.0
2006-01-05,0.0,0.0
2006-01-06,0.0,0.0
2006-01-07,0.0,0.0
2006-01-08,0.0,0.0
2006-01-09,0.0,0.0
2006-01-10,0.0,0.0
2006-01-11,0.0,0.0
2006-01-12,0.0,0.0
2006-01-13,0.0,0.0
2006-01-14,0.0,0.0
2006-01-15,0.0,0.0
2006-01-16,0.0,0.0
2006-01-17,0.0,0.0
2006-01-18,0.0,0.0
2006-01-19,0.0,0.0
2006-01-20,0.0,0.0
2006-01-21,0.0,0.0
2006-01-22,0.0,0.0
2006-01-23,0.0,0.0
2006-01-24,0.0,0.0
2006-01-25,0.0,0.0
2006-01-26,0.0,0.0
2006-01-27,0.0,0.0
2006-01-28,0.0,0.006021770760158807
2006-01-29,0.0,0.0
2006-01-30,0.0,0.001982764684647864
2006-01-31,0.0,0.0
2006-02-01,0.0,0.0
2006-02-02,0.0,0.0
2006-02-03,0.0,0.0
2006-02-04,0.0,0.0
2006-02-05,0.0,0.0
2006-02-06,0.0,0.0
2006-02-07,0.0,0.0
2006-02-08,0.0,0.0
2006-02-09,0.0,0.0
2006-02-10,0.0,0.0
2006-02-11,0.0,0.0
2006-02-12,0.0,0.0
2006-02-13,0.0,0.0
2006-02-14,0.0,0.0
2006-02-15,0.0,0.0
2006-02-16,0.0,0.0
2006-02-17,0.0,0.0
2006-02-18,0.0,0.0
2006-02-19,0.0,0.0
2006-02-20,0.0,0.0
2006-02-21,0.0,0.0
2006-02-22,0.0,0.0
2006-02-23,0.0,0.0
2006-02-24,0.0,0.0
2006-02-25,0.0,0.0
2006-02-26,0.0,0.0
2006-02-27,0.0,0.0
2006-02-28,0.0,0.0
2006-03-01,0.0,0.0
2006-03-02,0.0,0.0
2006-03-03,0.0,0.0
2006-03-04,0.0,0.0
2006-03-05,0.0,0.0
2006-03-06,0.0,0.0
2006-03-07,0.0,0.0
2006-03-08,0.0,0.0
2006-03-09,0.0,0.0
2006-03-10,0.0,0.0
2006-03-11,0.0,0.0
2006-03-12,0.0,0.0
2006-03-13,0.0,0.0
2006-03-14,0.0,0.0
2006-03-15,0.0,0.0
2006-03-16,0.0,0.0
2006-03-17,0.0,0.0
2006-03-18,0.0,0.0
2006-03-19,0.0,0.0
2006-03-20,0.0,0.0
2006-03-21,0.0,0.0
2006-03-22,0.0,0.0
2006-03-23,0.0,0.0
2006-03-24,0.0,0.0
2006-03-25,0.0,0.0
2006-03-26,0.0,0.0
2006-03-27,0.004,0.0
2006-03-28,0.15,0.0
2006-03-29,0.25,0.09304466256670818
2006-03-30,0.37,0.507877666794336
2006-03-31,0.47,0.6188987010442355
2006-04-01,0.65,0.9241567809487802
2006-04-02,1.09,0.7104562231521103
2006-04-03,1.51,1.2772416780216307
2006-04-04,1.66,1.4759941995162518
2006-04-05,1.94,1.6869270550204942
2006-04-06,2.02,1.8269688543768514
2006-04-07,2.24,1.9492544617340828
2006-04-08,2.58,1.8988500367303796
2006-04-09,1.98,2.491271225207531
2006-04-10,1.74,2.4553129408646344
2006-04-11,1.41,1.6578560194484786
2006-04-12,1.62,1.3292493814670274
2006-04-13,1.95,1.50755200766614
2006-04-14,1.82,1.8640600442571682
2006-04-15,1.61,1.5288897844810816
2006-04-16,1.38,1.421025305289836
2006-04-17,1.3,1.157357521825195
2006-04-18,1.23,1.1574537737304613
2006-04-19,1.22,1.1380824246297299
2006-04-20,1.26,1.0616699568725054
2006-04-21,1.22,1.1493588271653805
2006-04-22,1.12,1.059700566737009
2006-04-23,1.09,0.9853735549435747
2006-04-24,1.07,1.0152401803434083
2006-04-25,1.03,1.0162677199193009
2006-04-26,0.95,1.0151352864520768
2006-04-27,0.8,0.7831986381079938
2006-04-28,0.83,0.7034923598852019
2006-04-29,0.88,0.6747736552497774
2006-04-30,0.88,0.671724555995143
2006-05-01,0.86,0.6686326073369775
2006-05-02,0.83,0.6450433112388251
2006-05-03,0.81,0.6431036691498557
2006-05-04,0.83,0.6465056392658857
2006-05-05,0.83,0.6364773789697926
2006-05-06,0.81,0.6510141528640884
2006-05-07,0.79,0.6723624728884987
2006-05-08,0.79,0.613029044137108
2006-05-09,0.77,0.6002306748624899
2006-05-10,0.73,0.5746437438869606
2006-05-11,0.75,0.6416736862974606
2006-05-12,0.77,0.7226113005274899
2006-05-13,0.79,0.6639717482831401
2006-05-14,0.83,0.7161942402464851
2006-05-15,0.79,0.6845893499152843
2006-05-16,0.81,0.6562918757556327
2006-05-17,0.8,0.606941745999928
2006-05-18,0.69,0.6747817099187579
2006-05-19,0.66,0.5552196150796711
2006-05-20,0.65,0.5209848790781588
2006-05-21,0.64,0.47656929513484014
2006-05-22,0.64,0.47708753029926565
2006-05-23,0.62,0.496560646073657
2006-05-24,0.58,0.49317703299
2006-05-25,0.58,0.48568780947989465
2006-05-26,0.71,0.5466811328894049
2006-05-27,0.87,0.8426065667603864
2006-05-28,0.96,0.8048643432389745
2006-05-29,0.92,0.7343726371039165
2006-05-30,0.88,0.7899315097788222
2006-05-31,0.84,0.844775117143125
2006-06-01,0.84,0.8914954988215582
2006-06-02,0.99,1.2811769300011393
2006-06-03,0.93,1.2098504383536404
2006-06-04,0.83,1.0506626659060057
2006-06-05,0.67,1.0518939663097178
2006-06-06,0.65,1.1624099370969125
2006-06-07,0.69,0.8531250121954247
2006-06-08,0.74,0.8325474538795594
2006-06-09,0.81,0.8897153892222186
2006-06-10,0.82,0.9259718571632887
2006-06-11,0.87,0.7886918754183309
2006-06-12,0.9,0.91456762791958
2006-06-13,0.92,0.8336462926892281
2006-06-14,0.94,0.8415138610794086
2006-06-15,0.94,0.8000588878286847
2006-06-16,0.92,0.8259717208029872
2006-06-17,0.88,0.6736098004024065
2006-06-18,0.82,0.6272461616392195
2006-06-19,0.8,0.6458017267880548
2006-06-20,0.34,0.5677338354987064
2006-06-21,0.23,0.3302020309827862
2006-06-22,0.2,0.15217029847690688
2006-06-23,0.17,0.055709183299234355
2006-06-24,0.24,0.04384398601910244
2006-06-25,0.26,0.026917194949678036
2006-06-26,0.33,0.04555077790043077
2006-06-27,0.33,0.08024544670687617
2006-06-28,0.33,0.2711820422650618
2006-06-29,1.11,0.4614719629713411
2006-06-30,0.5,0.8121033361051588
2006-07-01,0.43,0.2615111171560337
2006-07-02,0.39,0.41190149245057456
2006-07-03,0.71,0.36865293087602735
2006-07-04,0.93,0.5645055557282289
2006-07-05,0.9,0.6457184489854652
2006-07-06,0.72,0.6576976813458963
2006-07-07,0.5,0.5477199187734074
2006-07-08,0.35,0.746427874900884
2006-07-09,0.32,0.32321478030823425
2006-07-10,0.32,0.6247094663239648
2006-07-11,0.32,0.37247469837519476
2006-07-12,0.22,0.499436493195622
2006-07-13,0.23,0.3345072447228785
2006-07-14,0.15,0.399852873828797
2006-07-15,0.11,0.29125348700766207
2006-07-16,0.079,0.3240118176941881
2006-07-17,0.078,0.4570316710136997
2006-07-18,0.078,0.2860232544314659
2006-07-19,0.078,0.36811186910346905
2006-07-20,0.07,0.12222145866201761
2006-07-21,0.043,0.26718110840202924
2006-07-22,0.018,0.16637621950965564
2006-07-23,0.002,0.10656032361687895
2006-07-24,0.0,0.008103873251624316
2006-07-25,0.0,0.0
2006-07-26,0.0,0.0
2006-07-27,0.0,0.0
2006-07-28,0.0,0.0
2006-07-29,0.0,0.30084090025837584
2006-07-30,0.0,0.11163157187962269
2006-07-31,0.0,0.20380426196583545
2006-08-01,0.0,0.0
2006-08-02,0.0,0.08263908579516954
2006-08-03,0.0,0.028437857449388204
2006-08-04,0.0,0.004210406354558716
2006-08-05,0.0,0.0
2006-08-06,0.0,0.04489537031548052
2006-08-07,0.0,0.04185498669436216
2006-08-08,0.0,0.0
2006-08-09,0.0,0.0
2006-08-10,0.0,0.0
2006-08-11,0.0,0.030677297490929734
2006-08-12,0.0,0.30148010740251296
2006-08-13,0.0,0.01513989434318197
2006-08-14,0.0,0.0
2006-08-15,0.0,0.0
2006-08-16,0.0,0.0
2006-08-17,0.0,0.0
2006-08-18,0.0,0.0
2006-08-19,0.0,0.23362824395472015
2006-08-20,0.0,0.0
2006-08-21,0.0,0.0
2006-08-22,0.0,0.0
2006-08-23,0.0,0.0
2006-08-24,0.0,0.0
2006-08-25,0.0,0.0
2006-08-26,0.0,0.0
2006-08-27,0.0,0.0
2006-08-28,0.0,0.0
2006-08-29,0.0,0.0
2006-08-30,0.0,0.0
2006-08-31,0.0,0.011108055045949139
2006-09-01,0.0,0.10985004495714079
2006-09-02,0.0,0.19124284188750518
2006-09-03,0.0,0.0
2006-09-04,0.0,0.1562687834956984
2006-09-05,0.0,0.18547360104872457
2006-09-06,0.0,0.14592272802908512
2006-09-07,0.0,0.22446524026831094
2006-09-08,0.0,0.1700049838571146
2006-09-09,0.0,0.3625478956406094
2006-09-10,0.0,0.4031292923203218
2006-09-11,0.0,0.3824217304568721
2006-09-12,0.0,0.38050544296820343
2006-09-13,0.001,0.33218761333692065
2006-09-14,0.085,0.16875298368337932
2006-09-15,0.21,0.1835007217733567
2006-09-16,0.44,0.26175830324217664
2006-09-17,0.47,0.578530024714815
2006-09-18,0.38,0.5283649787996405
2006-09-19,0.3,0.44839232548924823
2006-09-20,0.28,0.2528404743880603
2006-09-21,0.31,0.1713664178721015
2006-09-22,0.25,0.28569170051816606
2006-09-23,0.25,0.19512459721046954
2006-09-24,0.25,0.17133386177346566
2006-09-25,0.25,0.14048339268243387
2006-09-26,0.25,0.25919183662621553
2006-09-27,0.24,0.11163245722831266
2006-09-28,0.22,0.17460357107604824
2006-09-29,0.18,0.11790102484644555
2006-09-30,0.17,0.06843418482972302
2006-10-01,0.15,0.006146100054822967
2006-10-02,0.14,0.040722547189603164
2006-10-03,0.14,0.06964121784221311
2006-10-04,0.14,0.09083661858806208
2006-10-05,0.13,0.06254802930964753
2006-10-06,0.11,0.07149930670513
2006-10-07,0.11,0.092232641576659
2006-10-08,0.11,0.06054708873511305
2006-10-09,0.051,0.12127145246117255
2006-10-10,0.0,0.05845052417073188
2006-10-11,0.0,0.04708068744146365
2006-10-12,0.0,0.0
2006-10-13,0.0,0.0
2006-10-14,0.0,0.0015084950938368258
2006-10-15,0.0,0.039517496071083846
2006-10-16,0.0,0.0
2006-10-17,0.0,0.004991368971774324
2006-10-18,0.0,0.0
2006-10-19,0.0,0.0
2006-10-20,0.0,0.016446105172568115
2006-10-21,0.03,0.15510222818759434
2006-10-22,0.19,0.040393026684008126
2006-10-23,0.19,0.3202630607513865
2006-10-24,0.23,0.1506694869114697
2006-10-25,0.29,0.4469673790161013
2006-10-26,0.29,0.4502012472848077
2006-10-27,0.33,0.38948928332181854
2006-10-28,0.33,0.3201771537015855
2006-10-29,0.33,0.38641095554753496
2006-10-30,0.35,0.32622173832636253
2006-10-31,0.48,0.33730225088329585
2006-11-01,0.42,0.4482385077143828
2006-11-02,0.37,0.386580295052004
2006-11-03,0.28,0.3331709815388342
2006-11-04,0.28,0.192134741654216
2006-11-05,0.37,0.240433843717095
2006-11-06,0.3,0.3126742206286181
2006-11-07,0.28,0.2771542481617652
2006-11-08,0.21,0.2360868601440177
2006-11-09,0.17,0.19495585942915794
2006-11-10,0.14,0.1325693443298902
2006-11-11,0.11,0.08162946946365321
2006-11-12,0.082,0.06364429256579612
2006-11-13,0.063,0.032279564039115305
2006-11-14,0.048,0.04744601860922587
2006-11-15,0.033,0.029439975541484198
2006-11-16,0.019,0.04146152102850609
2006-11-17,0.005,0.02056208577854768
2006-11-18,0.0,0.02958350891344036
2006-11-19,0.0,0.025503854274622317
2006-11-20,0.0,0.024087802664807978
2006-11-21,0.0,0.010006602551990651
2006-11-22,0.0,0.019437022649817115
2006-11-23,0.0,0.005617677924819486
2006-11-24,0.0,0.023589050497754394
2006-11-25,0.0,0.03096240887024232
2006-11-26,0.0,0.02230313705830106
2006-11-27,0.0,0.043691538118832196
2006-11-28,0.0,0.01812737074398224
2006-11-29,0.0,0.028503764756759364
2006-11-30,0.0,0.02377872984343593
2006-12-01,0.0,0.016581072296849353
2006-12-02,0.0,0.016616743972295234
2006-12-03,0.0,0.016325216587682934
2006-12-04,0.0,0.009669032707468106
2006-12-05,0.0,0.013166050586879141
2006-12-06,0.0,0.00851033741813334
2006-12-07,0.0,0.016431993596193573
2006-12-08,0.0,0.003051324665918842
2006-12-09,0.0,0.006198202587804624
2006-12-10,0.0,0.003472550986015399
2006-12-11,0.0,0.0012108422991848888
2006-12-12,0.0,0.0
2006-12-13,0.0,0.0
2006-12-14,0.0,0.0
2006-12-15,0.0,0.0
2006-12-16,0.0,0.0
2006-12-17,0.0,0.0
2006-12-18,0.0,0.0
2006-12-19,0.0,0.0
2006-12-20,0.0,0.0
2006-12-21,0.0,0.0
2006-12-22,0.0,0.0
2006-12-23,0.0,0.0
2006-12-24,0.0,0.0
2006-12-25,0.0,0.0
2006-12-26,0.0,0.0
2006-12-27,0.0,0.0
2006-12-28,0.0,0.0
2006-12-29,0.0,0.0
2006-12-30,0.0,0.0
2006-12-31,0.0,0.0
2007-01-01,0.0,0.0
2007-01-02,0.0,0.0
2007-01-03,0.0,0.0
2007-01-04,0.0,0.0
2007-01-05,0.0,0.0
2007-01-06,0.0,0.0
2007-01-07,0.0,0.0
2007-01-08,0.0,0.0
2007-01-09,0.0,0.0
2007-01-10,0.0,0.0
2007-01-11,0.0,0.0
2007-01-12,0.0,0.0
2007-01-13,0.0,0.0
2007-01-14,0.0,0.0
2007-01-15,0.0,0.0
2007-01-16,0.0,0.0
2007-01-17,0.0,0.0
2007-01-18,0.0,0.0
2007-01-19,0.0,0.0
2007-01-20,0.0,0.0
2007-01-21,0.0,0.0
2007-01-22,0.0,0.0
2007-01-23,0.0,0.0
2007-01-24,0.0,0.0
2007-01-25,0.0,0.0
2007-01-26,0.0,0.0
2007-01-27,0.0,0.0
2007-01-28,0.0,0.0
2007-01-29,0.0,0.0
2007-01-30,0.0,0.0
2007-01-31,0.0,0.0
2007-02-01,0.0,0.0
2007-02-02,0.0,0.0
2007-02-03,0.0,0.0
2007-02-04,0.0,0.0
2007-02-05,0.0,0.0
2007-02-06,0.0,0.0
2007-02-07,0.0,0.0
2007-02-08,0.0,0.0
2007-02-09,0.0,0.0
2007-02-10,0.0,0.0
2007-02-11,0.0,0.0
2007-02-12,0.0,0.0
2007-02-13,0.0,0.0
2007-02-14,0.0,0.0
2007-02-15,0.0,0.0
2007-02-16,0.0,0.0
2007-02-17,0.0,0.0
2007-02-18,0.0,0.0
2007-02-19,0.0,0.0
2007-02-20,0.0,0.0
2007-02-21,0.0,0.0
2007-02-22,0.0,0.0
2007-02-23,0.0,0.0
2007-02-24,0.0,0.0
2007-02-25,0.0,0.0
2007-02-26,0.0,0.0
2007-02-27,0.0,0.0
2007-02-28,0.0,0.0
2007-03-01,0.0,0.0
2007-03-02,0.0,0.0
2007-03-03,0.0,0.011954858843387317
2007-03-04,0.0,0.02828966164312896
2007-03-05,0.0,0.08488240458470153
2007-03-06,0.0,0.0
2007-03-07,0.0,0.06362091573393902
2007-03-08,0.0,0.05884044969901647
2007-03-09,0.0,0.05248688443209193
2007-03-10,0.0,0.0055017505752510965
2007-03-11,0.0,0.04104112117912223
2007-03-12,0.0,0.036249561548890696
2007-03-13,0.0,0.02733795973142722
2007-03-14,0.0,0.02121250947264619
2007-03-15,0.0,0.016377246875061036
2007-03-16,0.0,0.013004744211651376
2007-03-17,0.0,0.008374822420863681
2007-03-18,0.0,0.0032991150396916025
2007-03-19,0.0,0.004021926987198998
2007-03-20,0.0,0.0
2007-03-21,0.0,0.0
2007-03-22,0.0,0.006468429390926456
2007-03-23,0.004,0.0
2007-03-24,0.48,0.00993911325078306
2007-03-25,0.9,1.1125522220710513
2007-03-26,1.15,1.0403349210811437
2007-03-27,2.04,1.355228404025595
2007-03-28,3.25,2.496129625715312
2007-03-29,2.83,3.094755742189836
2007-03-30,2.49,2.839663000835208
2007-03-31,2.47,2.405748605723754
2007-04-01,2.7,2.5065869864568864
2007-04-02,3.38,2.7595356655925736
2007-04-03,3.09,3.6268319980542003
2007-04-04,2.32,3.207230803167875
2007-04-05,1.82,2.5295976360809216
2007-04-06,1.8,1.6372604202064402
2007-04-07,2.07,1.7080579027170966
2007-04-08,2.49,1.9492309759993698
2007-04-09,2.51,2.212718201766583
2007-04-10,2.45,2.2161186157475
2007-04-11,2.4,2.0921665395768225
2007-04-12,2.34,2.135392974370232
2007-04-13,2.29,2.1518535371528573
2007-04-14,2.24,1.8952369547909724
2007-04-15,2.18,1.8792866400396595
2007-04-16,2.13,1.8250925091580426
2007-04-17,2.07,1.8589335677419487
2007-04-18,1.99,1.7615218497612126
2007-04-19,1.82,1.7937269631593258
2007-04-20,1.65,1.5820316612741108
2007-04-21,1.47,1.2578978140645132
2007-04-22,1.29,1.1644543467633115
2007-04-23,1.12,1.0853843358485062
2007-04-24,0.97,0.9216922713185155
2007-04-25,0.93,0.8409940413257724
2007-04-26,0.9,0.7461617059823201
2007-04-27,0.88,0.7399639934011939
2007-04-28,0.85,0.7065944476563338
2007-04-29,0.83,0.6403154841928128
2007-04-30,0.8,0.6116564698209743
2007-05-01,0.78,0.6087031164515404
2007-05-02,0.75,0.5424072593427085
2007-05-03,0.72,0.5543644028807669
2007-05-04,0.7,0.5513586769312209
2007-05-05,0.67,0.5353880142078942
2007-05-06,0.65,0.4619327091581755
2007-05-07,0.62,0.5141718483897013
2007-05-08,0.6,0.5544331395646671
2007-05-09,0.56,0.6044081858705256
2007-05-10,0.52,0.6033691335667005
2007-05-11,0.65,0.5545050866373805
2007-05-12,0.72,0.6576332444159855
2007-05-13,0.63,0.6582676293110605
2007-05-14,0.57,0.6444301358801798
2007-05-15,0.57,0.6269603888146533
2007-05-16,0.64,0.6913329071155506
2007-05-17,0.73,0.6424325525943156
2007-05-18,0.76,0.8065886674399181
2007-05-19,0.75,0.8541069104975239
2007-05-20,0.79,0.812767839651739
2007-05-21,0.79,0.8651136253524626
2007-05-22,0.79,0.7580372298599531
2007-05-23,0.82,0.817333809337792
2007-05-24,0.85,0.7730672337232689
2007-05-25,0.84,0.7933983068524297
2007-05-26,0.82,0.7609296597301569
2007-05-27,0.83,0.775049323729286
2007-05-28,0.85,0.6264290107998456
2007-05-29,0.86,0.6419110998417124
2007-05-30,0.85,0.6539113591450364
2007-05-31,0.84,0.7274763935420858
2007-06-01,0.58,0.702209998160691
2007-06-02,0.54,0.48823878388891306
2007-06-03,0.54,0.5062438503848847
2007-06-04,0.51,0.4290509531002063
2007-06-05,0.48,0.3048437956236214
